X,Y,osm_id,osm_type,completeness,amenity,healthcare,name,operator,source,speciality,operator_type,operational_status,opening_hours,beds,staff_doctors,staff_nurses,health_amenity_type,dispensing,wheelchair,emergency,insurance,water_source,electricity,is_in_health_area,is_in_health_zone,url,addr_housenumber,addr_street,addr_postcode,addr_city,changeset_id,changeset_version,changeset_timestamp,uuid
-114.08228730161,50.9851525802531,"4831757580",node,9.375,,physiotherapist,Calgary Youth Physiotherapy,,,,,,,,,,,,,,,,,,,,,,,,67234891,2,2019/02/15 18:18:09+00,c4328b13a68046028d68bb3a7c31ce34
-113.950696450928,52.0263052347141,"4831788121",node,18.75,pharmacy,pharmacy,Pharmasave,,,,,,,,,,,,,,,,,,,,"5011",49 Street,,,119723818,3,2022/04/14 18:01:41+00,1089640493ec4bdb9b436a9621ebefff
-112.738394050843,52.3236878670546,"446199275",node,15.625,pharmacy,pharmacy,Walmart Pharmacy,,,,,,,,,,,yes,,,,,,,,,,,,,145870528,5,2024/01/04 09:04:21+00,4ee4ed29177946d6bf259d7132ff1c4b
-75.7161965254845,45.1307399728876,"4833189638",node,12.5,pharmacy,pharmacy,North Gower Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,123149174,3,2022/07/03 12:17:01+00,fc146ba861ff4f7c851794dfe9216d29
-114.083349037285,50.9387109693396,"4833618671",node,12.5,dentist,dentist,Canyon Creek Dental Clinic,,,,,,,,,,,,,,,,,,,,,,,,110476733,3,2021/08/30 19:10:30+00,e354f933ecad4d928ec816b55e241a67
-114.083439058925,50.9387112207967,"4833618674",node,12.5,clinic,clinic,JJ Traditional Chinese Medicine & Acupunture Clinic Inc.,,,,,,,,,,,,,,,,,,,,,,,,110476733,3,2021/08/30 19:10:30+00,3350039952ca4ffbaea58d87e02b86bd
-114.083869637291,50.9786447868101,"4835543991",node,9.375,dentist,,Haysboro Dental,,,,,,,,,,,,,,,,,,,,,,,,48406704,1,2017/05/04 21:29:35+00,df9a42cd005c42d68322362165625866
-114.082567005719,50.9793875910694,"4835543995",node,31.25,dentist,,Heritage Park Dental,Heritage Park Dental,,dentist,,,"Mo 09:00-19:00, Tu 07:30-16:30, We 08:30-18:30, Th 07:30 - 17:30",,,,,,,,,,,,,,"8408",Elbow Drive Southwest,T2V 1K7,Calgary,126856791,3,2022/10/01 11:44:22+00,a59dae17ed0a4723937eaef00bd1148b
-114.082552505026,50.9791030254566,"4835543986",node,9.375,clinic,,Cadenza Hypnotherapy Centre,,,,,,,,,,,,,,,,,,,,,,,,48406704,1,2017/05/04 21:29:34+00,81d0ecc800934b708f967c0c907781e9
-122.290430856309,49.0365213602281,"4835941524",node,18.75,dentist,dentist,Midtown Dental,,,,,,,,,,,,,,,,,,,,"1878",McCallum Road,,,96850853,5,2021/01/03 15:08:34+00,667c2217ba8e4d51960bcd2d44539446
-63.5670951665775,44.6649303723501,"4837626322",node,21.875,doctors,,Dartmmouth Medical Centre,,,,,,,,,,,,,,,,,,,,"46",Portland Street,B2Y 1H3,Dartmouth,133984053,4,2023/03/22 15:34:16+00,8151b0ade0294d32b08e3b13cab786d6
,,"156899698",way,21.875,pharmacy,pharmacy,Rexall,,,,,,,,,,,yes,,,,,,,,,"1604",Cliffe Avenue,,,115820930,8,2022/01/06 05:11:05+00,65a63f23ae244ec3ac59457e4ef9c2a6
-72.5482519462842,46.3840701964453,"4837821885",node,12.5,,physiotherapist,Clinique De Physiothérapie Du St-Maurice,,,,,,,,,,,,,,,,,,,,,Boulevard Thibeau,,,67184308,4,2019/02/14 07:00:01+00,a5df004eceab4047bf54155766e1f5c0
-72.5483431413907,46.3836963635637,"4837833538",node,15.625,pharmacy,pharmacy,Proxim,,,,,,,,,,,,,,,,,,,,,Boulevard Thibeau,,,114445854,3,2021/12/01 14:19:17+00,5cc7752eea6e441c84a9112c47361f72
-79.0125951119235,48.2283899725804,"4838414489",node,21.875,hospital,,Clinique vétérinaire Marquis,,,,,,,,,,,,,,,,,,,,"539",Avenue Larivière,J9X 4J3,Rouyn-Noranda,56806341,3,2018/03/02 03:11:13+00,dec9c6d2f2524a0393d9a3b508bd83a0
-114.279092711744,50.6736970677603,"4838748519",node,12.5,pharmacy,,Turner Valley Pharmacy,PharmaChoice,,,,,,,,,,,,,,,,,,,,,,,145165965,2,2023/12/15 20:48:56+00,bb4d0e6a946f4872868f80eb78fd0845
-121.967722974082,49.1413522306576,"4838787424",node,9.375,pharmacy,,Remedy's Rx,,,,,,,,,,,,,,,,,,,,,,,,48674076,2,2017/05/14 13:55:46+00,99418413585449b1adc7773e9ab6383b
-72.5564255591638,46.37255907736,"4838858115",node,25,dentist,dentist,Clinique Dentaire Dr Richard Gervais,,,,,,,,,,,,,,,,,,,,"313",Rue Barkoff,G8T 2A5,Trois-Rivières,114787145,4,2021/12/10 14:15:40+00,eed0dc322693405d87e5c7f7115032c7
-123.119536364087,49.2761126980249,"4842907231",node,21.875,dentist,dentist,Enamel,,,,,,,,,,,,,,,,,,,,"1026",Mainland Street,,Vancouver,101287160,5,2021/03/18 22:06:23+00,aa3ddb1d2a9a4572828df1603db4a638
-123.11918901802,49.2763416916196,"4842907226",node,21.875,dentist,dentist,Yaletown Laser Centre,,,,,,,,,,,,,,,,,,,,"1010",Mainland Street,,Vancouver,100379573,5,2021/03/04 00:46:00+00,4264ae7cee804dd5b6e5415ce682b389
-114.048138506072,50.9055711873054,"4844715173",node,9.375,clinic,,Sundance Chiro,,,,,,,,,,,,,,,,,,,,,,,,48546355,1,2017/05/09 23:56:24+00,10e2279e637349e5ba739695bcf3c17a
-63.4038179558713,45.088851327959,"4846732220",node,9.375,clinic,,Shubenacadie Health Centre,,,,,,,,,,,,,,,,,,,,,,,,48577623,1,2017/05/11 01:15:17+00,766789425a2840fc994bc556229955af
-63.4081309479682,45.0863516767945,"4846735021",node,21.875,pharmacy,,Guardian Shubenacadie Pharmacy,,,,,,,,,,,,,,,,,,,,"2815",Main Street,B0N 2H0,Shubenacadie,138210235,4,2023/07/07 03:10:07+00,cc772f1fb47446d898a77b9e74a0803c
,,"157316403",way,12.5,pharmacy,pharmacy,Shoppers Drug Mart,,,,,,,,,,,,,,,,,,,,,,,,110476733,6,2021/08/30 19:10:30+00,198315efdb6047bda67fc642093c9d96
-114.064512051007,50.9312152847886,"4848178929",node,12.5,pharmacy,pharmacy,Vitality Drugs,,,,,,,,,,,,,,,,,,,,,,,,110476733,2,2021/08/30 19:10:30+00,76788391fe22490c94eccfc6f31dd7b1
-114.063716021663,50.9312472198397,"4848178932",node,12.5,dentist,dentist,Fish Creek Dental,,,,,,,,,,,,,,,,,,,,,,,,110476733,2,2021/08/30 19:10:30+00,d135a2397c074a1581c943ce49d08ae7
-114.064324044919,50.9312368262798,"4848178935",node,12.5,clinic,clinic,Fish Creek Naturopathic Medicine,,,,,,,,,,,,,,,,,,,,,,,,110476733,2,2021/08/30 19:10:30+00,a0b22be8a34d4e09b7ea9d4d8bf3e3f9
-114.063660030549,50.9311415240407,"4848178938",node,12.5,clinic,clinic,Fish Creek Chiropractic,,,,,,,,,,,,,,,,,,,,,,,,110476733,2,2021/08/30 19:10:30+00,6854d8afc2274a0abca4b0fe72897601
-73.5810189257152,45.5258677499909,"4848398303",node,18.75,dentist,dentist,Studio Dentaire,,,,,,,,,,,,,,,,,,,,"814",Avenue du Mont-Royal Est,,,71027952,3,2019/06/07 15:41:25+00,f7478d5d733c4ddebc608eac66672c51
-114.04656052898,51.0106255192735,"4850298931",node,12.5,clinic,,Brennan & Associates,,,,,,Mo-Fr 08:00-17:00,,,,,,,,,,,,,,,,,,48632124,1,2017/05/12 18:55:13+00,4b5c3ee09ae9486b978a45be2cfc39ec
-79.6513433238601,43.4993230519307,"4850957416",node,12.5,clinic,clinic,Verso Surgery Centre,,,,,,,,,,,,,,,,,,,,,,,,114305020,2,2021/11/27 19:30:14+00,54d658f3350040899a1122b626681d60
-79.6511810502147,43.4994661310179,"4850957417",node,18.75,doctors,doctor,Dr Susana Sebestyen & Associates,,,optometry,,,"Mo 09:30-16:30; Tu 09:00-20:00; We 09:30-16:30; Th 09:30-20:00; Fr 09:30-16:30; Sa 09:00-14:00",,,,,,,,,,,,,,,,,,114305020,4,2021/11/27 19:30:14+00,09c8349c18b244e583bc1383791ad54d
-79.6512333532905,43.4994317652149,"4850957418",node,21.875,doctors,doctor,Thyroid and Hormones Endocrinology,,,Endocrinologist,,,"Mo-Th 09:00-17:00; Fr 09:00-12:00",,,,,,limited,,,,,,,,,,,,114305020,3,2021/11/27 19:30:14+00,96752c60306345c0b09616a9ef4b7113
-73.2804206600412,45.5910540624284,"4853643841",node,12.5,clinic,clinic,La Maison Victor-Gadbois,,,,,,,,,,,,,,,,,,,,,,,,71645209,2,2019/06/26 17:01:00+00,b7f9bda5d6734df79742fd1d17015029
-79.8706698181734,43.1977675729143,"4854164415",node,12.5,dentist,dentist,Family Dentist,,,,,,,,,,,,,,,,,,,,,,,,114447499,2,2021/12/01 15:06:34+00,9e69751a27d7408cb2fe584700cb20ca
-122.543689138688,49.0703035313215,"4854277429",node,12.5,,physiotherapist,Fraser Valley Aquatic Rehabilitation,,,,,,,,,,,,,,,,,,,,,,,Langley,130769305,6,2023/01/02 01:47:54+00,6485570d83db4b119d93eec55d3fc1c9
-80.5618820384537,43.5826397562087,"4854807315",node,12.5,dentist,dentist,Dentistry On Arthur,,,,,,,,,,,,,,,,,,,,,,,,111689028,2,2021/09/25 13:58:28+00,36086a28530f45f1b37e5bd7a82ba7c4
-71.2549478397588,46.7941963834492,"450849041",node,12.5,dentist,dentist,Clinique dentaire André Nomand,,,,,,,,,,,,,,,,,,,,,,,,97250561,7,2021/01/10 14:44:57+00,313be149e6c74e3f83f8d6ddb889e051
-79.6992163123786,43.7073279419895,"4856551663",node,18.75,pharmacy,pharmacy,Shoppers Drug Mart,,,,,,,,,,,yes,yes,,,,,,,,,,,,98744513,3,2021/02/05 06:24:45+00,8a3e64ad565845e1b94b70e62f422536
,,"157547314",way,31.25,dentist,dentist,Kuppers Orthodontics,,Bing,orthodontics,,,,,,,,,,,,,,,,,"96",Union Street East,N2J 1C2,Kitchener,74018269,4,2019/09/03 03:26:06+00,7bd92c3f712f4d7c85e863c2983e1829
-117.79498107197,50.2387549991257,"4858168655",node,9.375,hospital,,Arrow Lakes Hospital,,,,,,,,,,,,,,,,,,,,,,,,129107379,2,2022/11/19 01:13:28+00,27cfbaefa500441398d51479f04d4d86
-120.161701035556,53.3010370554637,"4858750222",node,12.5,hospital,hospital,McBride and District Hospital,,,,,,,,,,,,,,,,,,,,,,,,110699959,3,2021/09/04 01:29:29+00,8c09e31175654314b74214229eb10610
,,"157720321",way,15.625,hospital,hospital,Centre Hospitalier Universitaire Sainte-Justine,,,,,,,,,,,,yes,,,,,,,,,,,,120461025,20,2022/05/02 13:13:47+00,37600d076449481b828766a62bca3ec0
-79.9578041440708,43.0652861450198,"4866107895",node,9.375,doctors,,Haldimand Medical Clinic,,,,,,,,,,,,,,,,,,,,,,,,48841631,1,2017/05/20 12:13:01+00,99ae57dcb59645bf9774284da9db965e
-79.7444727221833,43.466842171305,"4868553930",node,12.5,clinic,clinic,Dundas Neyagawa Walk in Clinic,,,,,,,,,,,,,,,,,,,,,,,,114304819,2,2021/11/27 19:21:55+00,dc5205da928a42ff89ad9d071f116058
-79.7443884002374,43.4667971604849,"4868553931",node,15.625,pharmacy,pharmacy,Pharmasave,Pharmasave,,,,,,,,,,,,,,,,,,,,,,,114304819,2,2021/11/27 19:21:55+00,aac312f45ea74653ae78e26cd4103516
-73.4380475459991,45.4417661642998,"452652419",node,34.375,clinic,vaccination,Centre de vaccination contre la COVID-19,Gouvernement du Québec,,vaccination,government,,,,,,,,,,,,,,,,"9415",Boulevard Leduc,J4Y 0A5,Brossard,104203186,4,2021/05/05 18:55:15+00,f9033d5c50e74796a1e2f279cd0acedb
-79.261229014502,43.7518945211631,"4869895043",node,15.625,pharmacy,pharmacy,Remedy'sRx,,,,,,,,,,,yes,,,,,,,,,,,,,88688383,3,2020/07/29 16:08:07+00,c5bf8898b23f41ceb35f15a23e2de9d8
-79.251208365439,43.7540664399134,"4869907416",node,12.5,doctors,doctor,Scarborough Eye Associates,,,,,,,,,,,,,,,,,,,,,,,,119556125,2,2022/04/11 02:43:46+00,6ba028cef6944fcd9613e5e57fec80f8
-79.7066172814237,43.4975323421367,"4870843991",node,12.5,dentist,dentist,Dr. Helene Grubisa,,,,,,,,,,,,,,,,,,,,,,,,115017633,2,2021/12/16 17:00:03+00,578a0e65ecfe4978babbc0f1d9297a50
-79.7062598770724,43.4978534528473,"4870844004",node,12.5,dentist,dentist,Lewis Clinic Dentistry,,,,,,,,,,,,,,,,,,,,,,,,143736041,3,2023/11/07 12:56:51+00,6200479625d8418cbb3ae5c1b3f1db84
-77.8549501804237,45.0590484653972,"4871059635",node,12.5,pharmacy,pharmacy,I.D.A.,,,,,,,,,,,,,,,,,,,,,,,,73394022,2,2019/08/15 22:44:10+00,7819bf90479b48d282396ca422a86ce8
-123.12329304927,49.1541369799301,"4871251465",node,12.5,pharmacy,pharmacy,Shoppers Drug Mart,,,,,,,,,,,,,,,,,,,,,,,,112767550,3,2021/10/21 01:00:33+00,2d8fcf7e5d43414388ad9010e4f1d09a
-65.9817680820389,45.3963755602252,"452836362",node,9.375,pharmacy,,Guardian Drugs,,,,,,,,,,,,,,,,,,,,,,,,133229039,2,2023/03/02 21:41:13+00,ba672545bd5f4101b0e9128a1222004d
-65.9727215777627,45.4046018952759,"452837048",node,15.625,pharmacy,pharmacy,Shoppers Drug Mart,,,,,,,,,,,yes,,,,,,,,,,,,,135728515,3,2023/05/05 07:29:30+00,4d8adcf018444edc91a43a71df406847
-74.3368988700837,45.6561525325207,"4872497908",node,18.75,pharmacy,,PJC Jean Coutu,,,,,,,,,,,,,,,,,,,,"432",Rue Principale,J8H 1Y3,,57146280,2,2018/03/13 13:54:07+00,617d21e93c71444a8eb8667102800e0f
-72.4834764309212,45.8758915841082,"4874196552",node,21.875,pharmacy,pharmacy,Jean Coutu,,,,,,,,,,,,,,,,,,,,"400",Rue Saint-Jean,,Drummondville,105499196,5,2021/05/28 14:54:18+00,9b5031949d634fd39f5fb12c2c4d48ad
-67.5914043761423,46.1589086402377,"4874761679",node,9.375,dentist,,Dr. Wheeler,,,,,,,,,,,,,,,,,,,,,,,,141743260,2,2023/09/25 18:20:54+00,7d98651b77a24202bbcb3c2206a6f7cd
-79.3235042081483,43.6826791955081,"277040109",node,25,pharmacy,pharmacy,Coxwell Pharmacy,,,,,,,,,,,yes,,,,,,,,,"688",Coxwell Avenue,,Toronto,115115124,8,2021/12/19 04:46:12+00,1745097f0d514e1db6afa09e944d9d6e
-65.7330877437168,49.2289075795514,"4875096121",node,15.625,pharmacy,pharmacy,Jean Coutu,,,,,,,,,,,yes,,,,,,,,,,,,,125834586,6,2022/09/06 00:09:31+00,ae3ccfdee65349978bdbb99f375e97c3
-79.7269577296739,43.7496034955686,"4876100621",node,18.75,clinic,clinic,Dr. Rohit Nagpal Clinic,,,,,,,,,,,,,,,,,,,,,Torbram Road,L6S 5M4,,115817178,3,2022/01/06 00:32:51+00,43a1250a04a94d5aa21abee83eb65892
-79.7267801171456,43.7494977997696,"4876100622",node,12.5,,laboratory,Gamma X-rays,,,,,,,,,,,,,,,,,,,,,,L6S 5M4,,115138009,3,2021/12/19 19:57:24+00,92f506cbc1ad48f58e1369c5402ba299
-79.7267445778762,43.7496513562358,"4876267025",node,12.5,pharmacy,pharmacy,Pharmasave,,,,,,,,,,,,,,,,,,,,,,,,71229638,3,2019/06/13 19:13:17+00,76106ab21daf44b69946f80371e74b70
-79.7274581292933,43.7502437891521,"4876267324",node,12.5,clinic,clinic,Orthopedic Clinic & Rehab,,,,,,,,,,,,,,,,,,,,,,,,115138009,2,2021/12/19 19:57:24+00,e092ff58970d4788a9e11c085e3473c3
-79.7262119079295,43.7499717963941,"4876278021",node,12.5,clinic,clinic,LMC Diabetic Clinic,,,,,,,,,,,,,,,,,,,,,,,,115138009,2,2021/12/19 19:57:24+00,fe2d3227bdf043b3b7665d9fad36237b
-79.7296561157625,43.756770022782,"4877027224",node,12.5,dentist,dentist,Dentist,,,,,,,,,,,,,,,,,,,,,,,,78851307,2,2019/12/25 16:29:07+00,673de94283a34331ad236d682cbd1bf2
-79.7378393678308,43.7575933771307,"4877041121",node,9.375,pharmacy,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,116070668,2,2022/01/12 15:01:03+00,2c4efecde78a4b589b9207c70aac8e69
-79.7376752501667,43.7574721748108,"4877041021",node,12.5,doctors,doctor,Walk in Clinic Dr. Brar,,,,,,,,,,,,,,,,,,,,,,,,116070668,2,2022/01/12 15:01:03+00,3e8fe1f585a7450aab8eea873de3141f
-79.727502134285,43.7490556543772,"4877041127",node,12.5,dentist,dentist,North Park Family Dental Centre,,,,,,,,,,,,,,,,,,,,,,,,74259436,2,2019/09/09 12:13:46+00,c20aa196e17541a7a3ded627e253eae0
-79.7294577161144,43.7566970164054,"4877041221",node,12.5,pharmacy,pharmacy,Pharmacy & Medical Clinic,,,,,,,,,,,,,,,,,,,,,,,,78851307,2,2019/12/25 16:29:07+00,1f30302eab3e42f09cbbcbc7b6d139fe
-79.7266882514868,43.7494629310524,"4877041125",node,12.5,pharmacy,pharmacy,Patanjali Indian Herbal medicine,,,,,,,,,,,,,,,,,,,,,,,,115138009,2,2021/12/19 19:57:24+00,8eaa083653284236842b1c609fe40e88
-79.7162758322695,43.7592596994816,"4878591022",node,9.375,,laboratory,,,,blood_check,,,,,,,,,,,,,,,,,,,,,115138009,2,2021/12/19 19:57:24+00,70f2051eeaf54418803701532cf08bf2
-80.836361958563,43.3205719259568,"4879169836",node,15.625,pharmacy,pharmacy,Tavistock Pharmacy,,,,,,,,,,,yes,,,,,,,,,,,,,142364647,3,2023/10/09 19:52:04+00,9e9b3d20bcaf4a5ab38486d3de18611e
,,"158304219",way,18.75,pharmacy,pharmacy,Shoppers Drug Mart,,,,,,,,,,,yes,,,,,,,,,,,,Kingston,70620180,3,2019/05/25 21:49:38+00,4bda7fe573ca4ee58307b3ee4afdb878
,,"158310159",way,18.75,pharmacy,pharmacy,Rexall,,Bing,,,,,,,,,,,,,,,,,,,,,Kingston,111690133,5,2021/09/25 14:27:41+00,ef59cda4920245ea9fcbd7043fe1aaf4
-63.6772342124678,44.7158906672645,"4881717727",node,25,doctors,,The Physio Clinic,,HRM open Data Halifax Regional Municipality,,,,,,,,,,,,,,,,,,"961",Bedford Highway,B4A 1A9,Bedford,132063664,6,2023/02/04 03:19:01+00,0db3645f4fca43f09e934ce3d1ff07fb
-63.6757590813283,44.7149376448736,"4881717742",node,25,doctors,,ScotiaMed,,HRM open Data Halifax Regional Municipality,,,,,,,,,,,,,,,,,,"955",Bedford Highway,B4A 1A9,Bedford,132063664,6,2023/02/04 03:19:01+00,b2704e5b6411450987f41342a619cb44
-63.6769982618934,44.715873568182,"4881717729",node,25,doctors,,Hearing Institute Atlantic,,HRM open Data Halifax Regional Municipality,,,,,,,,,,,,,,,,,,"961",Bedford Highway,B4A 1A9,Bedford,132063664,6,2023/02/04 03:19:01+00,02e05bd13ccf4854b5735068657635ea
-63.6766211600697,44.7159104485559,"4881717733",node,28.125,dentist,dentist,Mill Cove Dental Centre,,HRM open Data Halifax Regional Municipality,,,,,,,,,,,,,,,,,,"961",Bedford Highway,B4A 1A9,Bedford,113906085,6,2021/11/17 16:47:07+00,e322a19d5777435bbd12b86535ea1290
-79.3490314619013,43.6895465725972,"277140083",node,18.75,pharmacy,pharmacy,I.D.A.,,,,,,,,,,,yes,yes,,,,,,,,,,,,144775560,7,2023/12/05 02:32:03+00,056bef4d10bb42c788daee48550acafc
-122.913577077498,49.1555636636693,"4884598559",node,9.375,,dentist,Serena Dental Centre,,,,,,,,,,,,,,,,,,,,,,,,110483164,2,2021/08/30 23:34:13+00,439bf922a3d1494580aba291582b05c8
-122.912788005133,49.1549806184845,"4884598564",node,12.5,pharmacy,pharmacy,Pharmasave,,,,,,,,,,,,,,,,,,,,,,,,110483164,3,2021/08/30 23:34:13+00,9c7b4e2c34fa47e6aa6e8a73bfd5da14
-122.911519068812,49.1545998286233,"4884639406",node,9.375,,dentist,Nordel Dental Clinic,,,,,,,,,,,,,,,,,,,,,,,,110483164,2,2021/08/30 23:34:13+00,15bb40fb09da43f79e9576a726230a94
-80.6230724461913,43.3032125853893,"4886426561",node,28.125,pharmacy,pharmacy,Plattsville Guardian Pharmacy,,,,,,"Mo-Fr 10:00-19:00; Sa 11:00-16:00",,,,,yes,yes,,,,,,,,"47",County Road 8,,,119317903,8,2022/04/04 20:58:29+00,b31c4dd9a0d541f68a90a674777021ef
-114.062855032569,50.9418584578003,"4888262824",node,12.5,clinic,clinic,The Acupunture & Health Group,,,,,,,,,,,,,,,,,,,,,,,,110476733,2,2021/08/30 19:10:30+00,52ac7b1ea60941ef801e77dd0e21fc1d
-114.062977073079,50.9418060709054,"4888262834",node,12.5,clinic,clinic,,,,,,,Mo-Fr 09:00-16:00,,,,,,,,,,,,,,,,,,110476733,2,2021/08/30 19:10:30+00,ab13b3637364490fb23b4f9003e65da7
,,"158544296",way,31.25,hospital,hospital,CLSC Hochelaga-Maisonneuve,,Bing,,,,,,,,,,yes,no,,,,,,,"4201",Rue Ontario Est,,Montréal,83759544,6,2020/04/19 02:25:23+00,c34fe2fb00134515b6b2fa90879c61ad
-113.97154400432,50.9293428514387,"4890466555",node,12.5,clinic,clinic,Medicentres,,,,,,,,,,,,,,,,,,,,,,,,110476733,2,2021/08/30 19:10:30+00,a8ddbca37a294357a44c53f6fef53c3f
-113.971915825545,50.929974846938,"4890466549",node,12.5,dentist,dentist,South Trail Crossing Dental Centre,,,,,,,,,,,,,,,,,,,,,,,,73941486,2,2019/08/31 03:16:28+00,584f211faf1d4caf946d354e29d7fc4c
-113.971733938246,50.9300346937266,"4890466563",node,15.625,clinic,clinic,South Trail Chiropratic,,,chiropractic,,,,,,,,,,,,,,,,,,,,,74815458,3,2019/09/23 15:17:51+00,fba7899e453b43f99857e4c6de6640dc
-113.971654058709,50.9293431867148,"4890466570",node,12.5,pharmacy,pharmacy,South Trail Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,110476733,2,2021/08/30 19:10:30+00,288a0066b0ea49f0a9d5598f6e3217aa
-113.971661015688,50.9300833925841,"4890466578",node,12.5,clinic,clinic,Dream Sleep Respitory,,,,,,,,,,,,,,,,,,,,,,,,73941486,2,2019/08/31 03:16:28+00,bb29ad3303bd45cbb43422949b43bb35
-113.971372762038,50.9301670439777,"4890466575",node,9.375,,physiotherapist,LifeMark Physiotherapy,,,,,,,,,,,,,,,,,,,,,,,,74815458,3,2019/09/23 15:17:51+00,ec846a0993f44c2eb529941918a267fa
-113.972059742822,50.9299779482421,"4890466581",node,12.5,clinic,clinic,ENTplus,,,,,,,,,,,,,,,,,,,,,,,,74815458,4,2019/09/23 15:17:51+00,d61a6974ba904d99b5a669da5b9f8ce7
-122.823628108515,49.192048579441,"4892310626",node,15.625,,alternative,Spring Health Centre,,,acupuncture,,,"09:00-17:00; PH off",,,,,,,,,,,,,,,,,,137231267,6,2023/06/12 07:24:52+00,a40cfc2210114db995e38e2d7b7db6dd
-114.165998374432,51.036151348103,"4893710004",node,15.625,doctors,,Westside Medical Clinic,,,,,,,,,,,,,,,,,,,,"1919",Sirocco Drive SW,,,145682526,2,2023/12/30 02:13:45+00,a635de7d21a5445a9b0e5801d94418ec
-114.167751868576,51.0366025459508,"4893728134",node,15.625,pharmacy,,Signature Drug Mart (PharmaChoice),,,,,,,,,,,,,,,,,,,,509-1851,Sirocco Drive SW,,,145682526,4,2023/12/30 02:13:45+00,7f9dfd44bf844d3992c3661bc2740940
-113.967290775193,50.9311666697502,"4894347569",node,12.5,clinic,clinic,MCI The Doctor's Office,,,,,,,,,,,,,,,,,,,,,,,,73941486,2,2019/08/31 03:16:28+00,d75d20ae16184988a66329cc534aae0a
-80.3237540133129,43.3912045476194,"4894601210",node,9.375,,physiotherapist,PHYSIO Health Wellness,,,,,,,,,,,,,,,,,,,,,,,,112436720,4,2021/10/12 21:52:00+00,b86073b0c55e4c7aa839c6962afa62af
-80.324290455116,43.3986379546298,"4894623737",node,15.625,pharmacy,pharmacy,Shoppers Drug Mart,,,,,,24/7,,,,,,,,,,,,,,,,,,86417683,5,2020/06/09 16:19:46+00,5410d393d8824e18b98533409492f92b
-60.2633940146366,46.2156545438176,"4897391964",node,12.5,pharmacy,pharmacy,Shoppers Drug Mart,,,,,,,,,,,,,,,,,,,,,,,,141861876,3,2023/09/28 12:13:48+00,2979109041374238b2216afd9c851d46
-62.005718937281,45.628201567646,"4899838006",node,18.75,dentist,,Dr Allana MacIsaac,,,,,,,,,,,,,,,,,,,,"170",Hawthorne Street,,Antigonish,49308050,1,2017/06/06 15:02:32+00,52d916771fe1482a894fa49657ec390c
-62.0040164051084,45.6146506286045,"4899838019",node,12.5,dentist,dentist,Orthodontist,,,,,,,,,,,,,,,,,,,,,,,,78332180,2,2019/12/12 17:52:45+00,9edda0c4feaf43e2b3f418237a6de129
-79.8711674517648,44.7346468519958,"4899937955",node,28.125,clinic,clinic,CSC Chigamik Community Health Centre,,,,,,,,,,,,,no,,,,,,,"845",King Street,L4R 0B7,Midland,143874395,8,2023/11/10 18:14:08+00,5d8a9dace1df4ede856dd380c9e8ad5b
,,"158958594",way,12.5,hospital,,St Joseph's Hospital,,Bing,,,,,,,,,,,,,,,,,,,,,,124026431,6,2022/07/24 22:49:09+00,2af1c8afb0fb4efcbda1733a87cf8ade
-123.09919474237,49.1321623958372,"4900671639",node,12.5,dentist,dentist,Coppersmith Dental,,,,,,,,,,,,,,,,,,,,,,,,73698288,2,2019/08/24 15:12:34+00,8f800982e0a34872a913b62d724cbb9a
-80.4929405495755,43.4538461980725,"4900820332",node,25,dentist,dentist,Danube Dental Clinic,,,,,,,,,,,,,,,,,,,,"77",Water Street North,N2H 5A6,Kitchener,74018269,2,2019/09/03 03:26:05+00,b0cd055bc522428b97a72c082ac28de8
-80.4929057646773,43.4539065477753,"4900820333",node,28.125,dentist,dentist,Endodontist Pike,,,endodontics,,,,,,,,,,,,,,,,,"77",Water Street North,N2H 5A6,Kitchener,74018269,3,2019/09/03 03:26:05+00,4ea03837e6ab47bf8ab9048c566af12b
-80.492857401096,43.4538558372611,"4900820334",node,25,doctors,optometrist,Optometrists - Dr. Valerie Dippel & Dr. Dawn Clarke,,,,,,,,,,,,,,,,,,,,"77",Water Street North,N2H 5A6,Kitchener,136351126,3,2023/05/20 19:44:11+00,54ba380dcfe34e1ca552ce13ad4fe916
-82.8682348648325,42.3110999318256,"4902087359",node,37.5,dentist,dentist,Torchia Dental,Ralph Torchia,,general,,,"Mo 09:00-17:00, Tu 12:00-20:00, We 09:00-17:00, Th 09:00-14:00, Fr 09:00-15:00, Sa 09:00-13:00, Su closed",,,,,,yes,,,,,,,,"500",Manning Road,N8N 0H3,Tecumseh,92773219,9,2020/10/20 13:50:59+00,3e94d14d77864ee597e999a86e2bcfd6
-61.9836425130645,45.62493421797,"4902206643",node,21.875,dentist,dentist,Drs Dunphy & McKenna Dentists,,,,,,,,,,,,,,,,,,,,"48",Main Street,,Antigonish,132708783,3,2023/02/18 10:08:58+00,e27bcd5367bf4b0086c4412d1790003c
-113.969025326235,50.9329458963368,"4902508294",node,15.625,clinic,clinic,McKenzie Wellness Centre,,,,,,Mo-Fr 09:00-18:30,,,,,,,,,,,,,,,,,,143044176,3,2023/10/24 02:24:11+00,2290b6f71439465c95ca3a976289cfbb
