fire_id,agency,lat,lon,coords,date,hectares,STATION_NAME,PROV_STATE_TERR_CODE,LATITUDE,LONGITUDE,COORDINATES,ELEVATION,CLIMATE_IDENTIFIER,fire_lat_radians,fire_lon_radians,clim_lat_radians,clim_lon_radians,distance
4056,BC,51.6983,-123.0733,"51.6983,-123.0733",2001-11-15,2.0,BIG CREEK,BC,51.4002005,-123.0423005,"51.4002005,-123.0423005",1175.0,1080870,0.9023055526837845,-2.148034306294737,0.8971027349102356,-2.1474932629532653,33.1955288124146
4057,BC,52.2518,-122.7992,"52.2518,-122.7992",2002-04-30,3.0,ALEXIS CREEK TAUTRI CRK,BC,52.33,-123.11,"52.33,-123.11",1219.2,1080289,0.9119659500935732,-2.143250358815021,0.9133307975686327,-2.148674842130219,22.84257499825676
4058,BC,51.7323,-122.9673,"51.7323,-122.9673",2002-05-31,0.009,BIG CREEK,BC,51.4002005,-123.0423005,"51.4002005,-123.0423005",1175.0,1080870,0.9028989646294626,-2.146184257287623,0.8971027349102356,-2.1474932629532653,37.266459360734835
4059,BC,52.0333,-123.1667,"52.0333,-123.1667",2001-04-03,0.009,ALEXIS CREEK,BC,52.05,-123.17,"52.05,-123.17",800.1,1080284,0.9081524056779654,-2.1496644438161,0.9084438756630485,-2.1497220396814156,1.8694469719345206
4060,BC,52.0133,-123.1637,"52.0133,-123.1637",2001-04-04,1.0,ALEXIS CREEK,BC,52.05,-123.17,"52.05,-123.17",800.1,1080284,0.9078033398275667,-2.14961208393854,0.9084438756630485,-2.1497220396814156,4.100972585757889
4061,BC,52.1003,-123.5867,"52.1003,-123.5867",2001-04-08,0.4,REDSTONE STUART RANCH,BC,52.09,-123.42,"52.09,-123.42",841.9,1086695,0.9093217762768017,-2.156994826674476,0.9091420073638463,-2.1540853628114016,11.438008500501681
4062,BC,52.0583,-123.2175,"52.0583,-123.2175",2001-04-10,0.6,ALEXIS CREEK,BC,52.08,-123.2,"52.08,-123.2",723.9,1080285,0.9085887379909641,-2.150551071076113,0.9089674744386468,-2.150245638457014,2.6914589122052806
4063,BC,52.025,-123.1917,"52.025,-123.1917",2001-04-15,15.0,ALEXIS CREEK,BC,52.05,-123.17,"52.05,-123.17",800.1,1080284,0.90800754335005,-2.1501007761290984,0.9084438756630485,-2.1497220396814156,3.149346665617026
4064,BC,51.9752,-123.1533,"51.9752,-123.1533",2001-04-18,3.0,ALEXIS CREEK,BC,52.05,-123.17,"52.05,-123.17",800.1,1080284,0.9071383693825568,-2.1494305696963325,0.9084438756630485,-2.1497220396814156,8.390270315255869
4065,BC,51.9669,-123.1508,"51.9669,-123.1508",2001-04-18,20.0,ALEXIS CREEK,BC,52.05,-123.17,"52.05,-123.17",800.1,1080284,0.9069935070546413,-2.149386936465033,0.9084438756630485,-2.1497220396814156,9.327420007640182
4066,BC,52.0705,-123.243,"52.0705,-123.243",2001-04-19,0.009,ALEXIS CREEK,BC,52.08,-123.2,"52.08,-123.2",723.9,1080285,0.9088016681597074,-2.1509961300353715,0.9089674744386468,-2.150245638457014,3.1208903657945046
4067,BC,51.9367,-123.1483,"51.9367,-123.1483",2001-04-21,0.35,ALEXIS CREEK,BC,52.05,-123.17,"52.05,-123.17",800.1,1080284,0.906466417620539,-2.1493433032337332,0.9084438756630485,-2.1497220396814156,12.677728617092251
4068,BC,51.9933,-123.155,"51.9933,-123.155",2001-04-23,0.2,ALEXIS CREEK,BC,52.05,-123.17,"52.05,-123.17",800.1,1080284,0.9074542739771677,-2.1494602402936165,0.9084438756630485,-2.1497220396814156,6.383740026619695
4069,BC,52.135,-123.9802,"52.135,-123.9802",2001-04-23,2.0,PUNTZI MOUNTAIN,BC,52.07,-124.05,"52.07,-124.05",909.5,1086556,0.9099274055272437,-2.1638626972810737,0.9087929415134474,-2.1650809370989657,8.65295724247753
4070,BC,51.9267,-123.1167,"51.9267,-123.1167",2001-04-24,3.0,ALEXIS CREEK,BC,52.05,-123.17,"52.05,-123.17",800.1,1080284,0.9062918846953395,-2.148791779190103,0.9084438756630485,-2.1497220396814156,14.178909669879525
4071,BC,52.0433,-123.21,"52.0433,-123.21",2001-04-25,0.3,ALEXIS CREEK,BC,52.05,-123.17,"52.05,-123.17",800.1,1080284,0.9083269386031649,-2.1504201713822133,0.9084438756630485,-2.1497220396814156,2.8333389194897403
4072,BC,51.9997,-123.1633,"51.9997,-123.1633",2001-04-25,1.0,ALEXIS CREEK,BC,52.05,-123.17,"52.05,-123.17",800.1,1080284,0.9075659750492954,-2.1496051026215324,0.9084438756630485,-2.1497220396814156,5.6083361477401015
4073,BC,52.0483,-123.2217,"52.0483,-123.2217",2001-04-25,1.0,ALEXIS CREEK,BC,52.05,-123.17,"52.05,-123.17",800.1,1080284,0.9084142050657645,-2.1506243749046967,0.9084438756630485,-2.1497220396814156,3.538240629160147
4074,BC,51.9095,-124.5162,"51.9095,-124.5162",2001-04-27,3.0,KLEENA KLEENE,BC,52.03,-124.54,"52.03,-124.54",823.0,1084349,0.9059916880639965,-2.1732176620717634,0.9080948098126497,-2.1736330504337382,13.48934502551755
4075,BC,51.9837,-124.2962,"51.9837,-124.2962",2001-04-29,8.0,PUNTZI MOUNTAIN (AUT),BC,52.0652,-124.0808,"52.0652,-124.0808",909.8,1086558,0.9072867223689762,-2.1693779377173756,0.9087091657093517,-2.16561849850858,17.290348512663083
4076,BC,52.2109,-122.9301,"52.2109,-122.9301",2004-05-21,0.009,ALEXIS CREEK TAUTRI CRK,BC,52.33,-123.11,"52.33,-123.11",1219.2,1080289,0.9112521104295075,-2.1455349948058813,0.9133307975686327,-2.148674842130219,18.02281811849945
4077,BC,52.3,-122.9167,"52.3,-122.9167",2004-06-23,0.1,ALEXIS CREEK TAUTRI CRK,BC,52.33,-123.11,"52.33,-123.11",1219.2,1080289,0.9128071987930343,-2.1453011206861143,0.9133307975686327,-2.148674842130219,13.548014201726136
4078,BC,51.7564,-122.814,"51.7564,-122.814",2004-06-26,0.009,WINEGLASS RANCH,BC,51.51,-122.39,"51.51,-122.39",487.7,109QR57,0.9033195889791932,-2.1435086675443156,0.8990190977022792,-2.13610847151586,40.06252840066532
4079,BC,51.7688,-122.6616,"51.7688,-122.6616",2004-06-25,1.7,WINEGLASS RANCH,BC,51.51,-122.39,"51.51,-122.39",487.7,109QR57,0.9035360098064404,-2.140848785764277,0.8990190977022792,-2.13610847151586,34.321059298690955
4080,BC,51.4293,-122.3683,"51.4293,-122.3683",2004-06-28,0.009,WINEGLASS RANCH,BC,51.51,-122.39,"51.51,-122.39",487.7,109QR57,0.8976106169959197,-2.1357297350681774,0.8990190977022792,-2.13610847151586,9.09273341695095
4081,BC,51.6592,-123.0353,"51.6592,-123.0353",2004-06-28,0.009,BIG CREEK,BC,51.4002005,-123.0423005,"51.4002005,-123.0423005",1175.0,1080870,0.9016231289462546,-2.1473710811789792,0.8971027349102356,-2.1474932629532653,28.785417373616085
4082,BC,51.5038,-123.187,"51.5038,-123.187",2004-08-17,1.0,BIG CREEK,BC,51.4002005,-123.0423005,"51.4002005,-123.0423005",1175.0,1080870,0.8989108872886554,-2.1500187456542545,0.8971027349102356,-2.1474932629532653,15.262580991943233
4083,BC,52.0242,-122.7775,"52.0242,-122.7775",2004-08-17,0.5,ALEXIS CREEK,BC,52.05,-123.17,"52.05,-123.17",800.1,1080284,0.907993580716034,-2.142871622367338,0.9084438756630485,-2.1497220396814156,26.983514406896035
4084,BC,51.6516,-122.9959,"51.6516,-122.9959",2004-08-16,2.5,BIG CREEK,BC,51.4002005,-123.0423005,"51.4002005,-123.0423005",1175.0,1080870,0.9014904839231032,-2.1466834214536936,0.8971027349102356,-2.1474932629532653,28.120384049795295
4085,BC,51.7641,-122.7698,"51.7641,-122.7698",2004-08-16,0.4,WINEGLASS RANCH,BC,51.51,-122.39,"51.51,-122.39",487.7,109QR57,0.9034539793315968,-2.1427372320149343,0.8990190977022792,-2.13610847151586,38.515681569369804
4086,BC,51.2722,-122.732,"51.2722,-122.732",2004-08-17,0.009,BIG CREEK,BC,51.4002005,-123.0423005,"51.4002005,-123.0423005",1175.0,1080870,0.8948687047410366,-2.1420774975576804,0.8971027349102356,-2.1474932629532653,25.81494219913208
4087,BC,51.7045,-123.0878,"51.7045,-123.0878",2004-08-19,0.009,BIG CREEK,BC,51.4002005,-123.0423005,"51.4002005,-123.0423005",1175.0,1080870,0.9024137630974082,-2.1482873790362764,0.8971027349102356,-2.1474932629532653,33.96114864544786
4088,BC,51.6861,-123.0132,"51.6861,-123.0132",2004-08-19,1.5,BIG CREEK,BC,51.4002005,-123.0423005,"51.4002005,-123.0423005",1175.0,1080870,0.9020926225150412,-2.1469853634142884,0.8971027349102356,-2.1474932629532653,31.834206928412804
4089,BC,51.7165,-121.2059,"51.7165,-121.2059",2002-06-10,0.009,LAC LA HACHE,BC,51.49,-121.28,"51.49,-121.28",819.0,1094455,0.9026232026076475,-2.1154420278429953,0.8986700318518803,-2.116735316818723,25.68418957080135
4090,BC,51.2482,-121.4865,"51.2482,-121.4865",2002-06-20,0.009,CLINTON A,BC,51.1559,-121.4105,"51.1559,-121.4105",1126.2,1161662,0.894449825720558,-2.120339421724091,0.8928388868209672,-2.1190129714925754,11.541470317702158
4091,BC,51.4042,-121.025,"51.4042,-121.025",2002-06-22,3.0,BUFFALO LAKE,BC,51.4231079,-121.0457072,"51.4231079,-121.0457072",989.0,1161104,0.8971725393536693,-2.1122847272261374,0.8975025444633069,-2.112646136045006,2.544508908636043
4092,BC,51.3267,-121.4167,"51.3267,-121.4167",2002-06-21,0.009,LAC LA HACHE 11SW,BC,51.43,-121.33,"51.43,-121.33",990.0,1094457,0.8958199091833736,-2.1191211819061992,0.8976228343006837,-2.11760798144472,12.95902857774106
4093,BC,51.6222,-121.2562,"51.6222,-121.2562",2002-07-12,0.009,LAC LA HACHE,BC,51.49,-121.28,"51.49,-121.28",819.0,1094455,0.9009773571230167,-2.116319928456748,0.8986700318518803,-2.116735316818723,14.782484170158614
4094,BC,51.2995,-121.556,"51.2995,-121.556",2002-07-30,0.009,JESMOND,BC,51.16,-121.58,"51.16,-121.58",1158.2,1093730,0.8953451796268311,-2.1215524255542273,0.892910445320299,-2.1219713045747057,15.591654769531715
4095,BC,51.8356,-121.528,"51.8356,-121.528",2002-08-06,0.009,150 MILE HOUSE,BC,52.07,-121.56,"52.07,-121.56",737.6,1095820,0.9047018897467727,-2.121063733363669,0.9087929415134474,-2.121622238724307,26.13976168937838
4096,BC,51.1663,-121.54,"51.1663,-121.54",2002-08-07,0.2,JESMOND,BC,51.16,-121.58,"51.16,-121.58",1158.2,1093730,0.8930204010631746,-2.121273172873908,0.892910445320299,-2.1219713045747057,2.874054875198536
4097,BC,51.0832,-121.325,"51.0832,-121.325",2002-08-11,0.3,CLINTON RCS,BC,51.0840074,-121.3017208,"51.0840074,-121.3017208",1059.0,1161663,0.8915700324547673,-2.1175207149821205,0.8915841242431479,-2.11711441629489,1.6275310252202526
4098,BC,51.134,-121.4973,"51.134,-121.4973",2002-08-23,0.1,JESMOND,BC,51.16,-121.58,"51.16,-121.58",1158.2,1093730,0.8924566597147805,-2.1205279172833067,0.892910445320299,-2.1219713045747057,6.4486144154206615
4099,BC,51.525,-121.8083,"51.525,-121.8083",2002-08-24,0.009,LAC LA HACHE DINGWALL CREEK,BC,51.53,-121.44,"51.53,-121.44",906.0,1094456,0.8992808970900783,-2.125955891257009,0.899368163552678,-2.119527843621914,25.468550978433903
4100,BC,51.4137,-121.8162,"51.4137,-121.8162",2002-08-24,0.009,DOG CREEK A,BC,51.38,-122.15,"51.38,-122.15",1027.2,1092490,0.8973383456326086,-2.1260937722679163,0.8967501696746866,-2.1319196813110737,23.444519114893595
4101,BC,51.3859,-121.8255,"51.3859,-121.8255",2002-08-24,0.1,DOG CREEK A,BC,51.38,-122.15,"51.38,-122.15",1027.2,1092490,0.8968531441005542,-2.126256087888352,0.8967501696746866,-2.1319196813110737,22.51507518496142
4102,BC,51.5218,-121.493,"51.5218,-121.493",2002-08-24,0.009,LAC LA HACHE DINGWALL CREEK,BC,51.53,-121.44,"51.53,-121.44",906.0,1094456,0.8992250465540145,-2.120452868125471,0.899368163552678,-2.119527843621914,3.7758983803575483
4103,BC,51.5592,-121.4643,"51.5592,-121.4643",2002-08-24,0.009,LAC LA HACHE DINGWALL CREEK,BC,51.53,-121.44,"51.53,-121.44",906.0,1094456,0.8998777996942603,-2.1199519586301485,0.899368163552678,-2.119527843621914,3.653670554214207
4104,BC,51.85,-121.45,"51.85,-121.45",2002-08-24,0.2,150 MILE HOUSE,BC,52.07,-121.56,"52.07,-121.56",737.6,1095820,0.9049532171590599,-2.1197023765471132,0.9087929415134474,-2.121622238724307,25.58160362358339
4105,BC,51.7413,-121.6212,"51.7413,-121.6212",2002-08-24,0.009,LAC LA HACHE DINGWALL CREEK,BC,51.53,-121.44,"51.53,-121.44",906.0,1094456,0.903056044262142,-2.1226903802265276,0.899368163552678,-2.119527843621914,26.599476345559385
4106,BC,51.6167,-121.4167,"51.6167,-121.4167",2002-08-24,0.2,LAC LA HACHE DINGWALL CREEK,BC,51.53,-121.44,"51.53,-121.44",906.0,1094456,0.9008813640141571,-2.1191211819061992,0.899368163552678,-2.119527843621914,9.768015005369953
4107,BC,51.615,-121.47,"51.615,-121.47",2002-08-24,0.009,LAC LA HACHE DINGWALL CREEK,BC,51.53,-121.44,"51.53,-121.44",906.0,1094456,0.9008516934168732,-2.120051442397512,0.899368163552678,-2.119527843621914,9.670223542555334
4108,BC,51.8907,-121.6697,"51.8907,-121.6697",2002-08-24,0.009,150 MILE HOUSE,BC,52.07,-121.56,"52.07,-121.56",737.6,1095820,0.9056635661646216,-2.1235368649137447,0.9087929415134474,-2.121622238724307,21.292529309014856
4109,BC,51.5783,-121.293,"51.5783,-121.293",2002-08-24,0.1,LAC LA HACHE,BC,51.49,-121.28,"51.49,-121.28",819.0,1094455,0.9002111575813913,-2.1169622096214824,0.8986700318518803,-2.116735316818723,9.853410252654518
4110,BC,51.4721,-121.4215,"51.4721,-121.4215",2002-08-24,0.9,LAC LA HACHE DINGWALL CREEK,BC,51.53,-121.44,"51.53,-121.44",906.0,1094456,0.8983576179157733,-2.119204957710295,0.899368163552678,-2.119527843621914,6.560179636791099
4111,BC,51.8167,-121.8133,"51.8167,-121.8133",2002-08-26,0.009,WILLIAMS LAKE FROST CREEK,BC,52.02,-122.08,"52.02,-122.08",822.9,109Q9MK,0.9043720225181457,-2.1260431577196086,0.9079202768874503,-2.1306979508346773,29.060801482456565
4112,BC,51.5056,-121.0024,"51.5056,-121.0024",2002-08-29,0.009,BUFFALO LAKE,BC,51.4231079,-121.0457072,"51.4231079,-121.0457072",989.0,1161104,0.8989423032151914,-2.1118902828151866,0.8975025444633069,-2.112646136045006,9.644795851457026
4113,BC,51.4833,-121.7167,"51.4833,-121.7167",2002-09-11,0.009,LAC LA HACHE DINGWALL CREEK,BC,51.53,-121.44,"51.53,-121.44",906.0,1094456,0.8985530947919966,-2.1243571696621824,0.899368163552678,-2.119527843621914,19.829584671912045
4114,BC,51.2715,-121.5733,"51.2715,-121.5733",2002-09-12,1.0,JESMOND,BC,51.16,-121.58,"51.16,-121.58",1158.2,1093730,0.8948564874362728,-2.1218543675148225,0.892910445320299,-2.1219713045747057,12.39922402782144
4115,BC,51.6173,-121.2976,"51.6173,-121.2976",2002-09-13,0.009,LAC LA HACHE DINGWALL CREEK,BC,51.53,-121.44,"51.53,-121.44",906.0,1094456,0.900891835989669,-2.117042494767074,0.899368163552678,-2.119527843621914,13.814428064425124
4116,BC,51.2233,-121.4781,"51.2233,-121.4781",2002-10-06,0.009,CLINTON A,BC,51.1559,-121.4105,"51.1559,-121.4105",1126.2,1161662,0.8940152387368114,-2.1201928140669235,0.8928388868209672,-2.1190129714925754,8.846706793519624
4117,BC,51.6215,-121.6535,"51.6215,-121.6535",2002-10-28,0.009,LAC LA HACHE DINGWALL CREEK,BC,51.53,-121.44,"51.53,-121.44",906.0,1094456,0.9009651398182528,-2.1232541215749214,0.899368163552678,-2.119527843621914,17.91071824777791
4118,BC,51.4002,-121.9054,"51.4002,-121.9054",2002-11-03,0.1,DOG CREEK A,BC,51.38,-122.15,"51.38,-122.15",1027.2,1092490,0.8971027261835893,-2.1276506059606954,0.8967501696746866,-2.1319196813110737,17.109351669217894
4119,BC,51.8518,-121.5927,"51.8518,-121.5927",2002-04-11,10.0,150 MILE HOUSE,BC,52.07,-121.56,"52.07,-121.56",737.6,1095820,0.9049846330855957,-2.122192961389709,0.9087929415134474,-2.121622238724307,24.350666346006545
4120,BC,51.8078,-121.4603,"51.8078,-121.4603",2002-04-16,0.2,150 MILE HOUSE,BC,52.07,-121.56,"52.07,-121.56",737.6,1095820,0.9042166882147182,-2.119882145460069,0.9087929415134474,-2.121622238724307,29.92687626530502
4121,BC,51.8167,-121.4667,"51.8167,-121.4667",2002-04-20,4.0,150 MILE HOUSE,BC,52.07,-121.56,"52.07,-121.56",737.6,1095820,0.9043720225181457,-2.1199938465321964,0.9087929415134474,-2.121622238724307,28.864457676014503
4122,BC,51.8483,-121.581,"51.8483,-121.581",2002-04-27,0.5,150 MILE HOUSE,BC,52.07,-121.56,"52.07,-121.56",737.6,1095820,0.904923546561776,-2.121988757867226,0.9087929415134474,-2.121622238724307,24.678370903511937
4123,BC,51.28,-121.67,"51.28,-121.67",2002-04-17,150.0,JESMOND,BC,51.16,-121.58,"51.16,-121.58",1158.2,1093730,0.8950048404226922,-2.123542100901501,0.892910445320299,-2.1219713045747057,14.733008323520322
4124,BC,51.43,-122.0333,"51.43,-122.0333",2002-04-28,1.0,DOG CREEK A,BC,51.38,-122.15,"51.38,-122.15",1027.2,1092490,0.8976228343006837,-2.129882882073996,0.8967501696746866,-2.1319196813110737,9.814090843824415
4125,BC,51.6667,-121.7333,"51.6667,-121.7333",2002-04-30,0.009,LAC LA HACHE DINGWALL CREEK,BC,51.53,-121.44,"51.53,-121.44",906.0,1094456,0.9017540286401542,-2.1246468943180132,0.899368163552678,-2.119527843621914,25.311091338586433
4126,BC,51.5333,-121.7,"51.5333,-121.7",2002-05-01,6.0,LAC LA HACHE DINGWALL CREEK,BC,51.53,-121.44,"51.53,-121.44",906.0,1094456,0.8994257594179937,-2.1240656996770992,0.899368163552678,-2.119527843621914,17.97726038314437
4127,BC,52.3108,-122.2778,"52.3108,-122.2778",2001-07-30,0.009,CASTLE ROCK 6 NORTH,BC,52.3229,-122.2919,"52.3229,-122.2919",541.0,109A4NG,0.9129956943522497,-2.1341502120951223,0.913206879191741,-2.1343963035196536,1.6508774243299313
4128,BC,52.0501,-122.134,"52.0501,-122.134",2001-08-12,0.009,WILLIAMS LAKE ESLER 2,BC,52.06,-122.11,"52.06,-122.11",917.0,109H9M2,0.9084456209923005,-2.1316404286307544,0.908618408588248,-2.131221549610276,1.9747768552225846
4129,BC,52.078,-122.1795,"52.078,-122.1795",2001-08-13,0.009,WILLIAMS LAKE ESLER 2,BC,52.06,-122.11,"52.06,-122.11",917.0,109H9M2,0.908932567853607,-2.132434553440412,0.908618408588248,-2.131221549610276,5.151713617612844
4130,BC,52.1417,-122.3559,"52.1417,-122.3559",2001-08-16,2.0,MCLEESE LAKE FRASERVIEW,BC,52.224705,-122.222501,"52.224705,-122.222501",563.9,1095015,0.9100443425871273,-2.13551331424093,0.9114930531327452,-2.133185062472062,12.94966011286043
4131,BC,52.1415,-122.1642,"52.1415,-122.1642",2001-08-31,0.2,SODA CREEK,BC,52.2,-122.17,"52.2,-122.17",,1097550,0.9100408519286234,-2.1321675180648567,0.9110618695410401,-2.1322687471614725,6.512826340323564
4132,BC,51.95,-121.9967,"51.95,-121.9967",2001-08-18,0.1,WILLIAMS LAKE FROST CREEK,BC,52.02,-122.08,"52.02,-122.08",822.9,109Q9MK,0.9066985464110543,-2.129244091567766,0.9079202768874503,-2.1306979508346773,9.644143165746243
4133,BC,51.9488,-121.9893,"51.9488,-121.9893",2001-09-11,0.009,WILLIAMS LAKE FROST CREEK,BC,52.02,-122.08,"52.02,-122.08",822.9,109Q9MK,0.9066776024600303,-2.1291149372031186,0.9079202768874503,-2.1306979508346773,10.05652908024962
4134,BC,52.1534,-122.238,"52.1534,-122.238",2001-09-13,0.009,SODA CREEK,BC,52.2,-122.17,"52.2,-122.17",,1097550,0.9102485461096106,-2.1334555710528287,0.9110618695410401,-2.1322687471614725,6.94901667230174
4135,BC,52.0167,-121.933,"52.0167,-121.933",2001-10-24,0.009,WILLIAMS LAKE FROST CREEK,BC,52.02,-122.08,"52.02,-122.08",822.9,109Q9MK,0.9078626810221344,-2.128132316834246,0.9079202768874503,-2.1306979508346773,10.059632747733206
4136,BC,51.005,-121.533,"51.005,-121.533",2001-04-17,0.7,PORCUPINE CREEK,BC,51.02,-121.48,"51.02,-121.48",1190.0,1116204,0.8902051849797078,-2.1211509998262685,0.890466984367507,-2.1202259753227115,4.063121575303912
4137,BC,51.462,-121.3706,"51.462,-121.3706",2001-05-08,0.009,LAC LA HACHE 11SW,BC,51.43,-121.33,"51.43,-121.33",990.0,1094457,0.898181339661322,-2.1183165851210295,0.8976228343006837,-2.11760798144472,4.533433116588044
4138,BC,51.7643,-121.3798,"51.7643,-121.3798",2001-05-16,0.1,LAC LA HACHE DINGWALL CREEK,BC,51.53,-121.44,"51.53,-121.44",906.0,1094456,0.9034574699901007,-2.1184771554122133,0.899368163552678,-2.119527843621914,26.365430086500638
4139,BC,51.8405,-121.4343,"51.8405,-121.4343",2001-05-28,0.009,150 MILE HOUSE,BC,52.07,-121.56,"52.07,-121.56",737.6,1095820,0.9047874108801204,-2.11942835985455,0.9087929415134474,-2.121622238724307,26.916874551156596
4140,BC,51.8595,-121.6633,"51.8595,-121.6633",2001-05-28,0.009,150 MILE HOUSE,BC,52.07,-121.56,"52.07,-121.56",737.6,1095820,0.9051190234379993,-2.1234251638416173,0.9087929415134474,-2.121622238724307,24.43774335565727
4141,BC,51.8215,-121.2456,"51.8215,-121.2456",2001-05-28,0.009,HORSEFLY RIVER (AUT),BC,52.0017,-121.0003,"52.0017,-121.0003",846.0,109CN9G,0.9044557983222415,-2.1161349235560367,0.9076008816343353,-2.1118536309008946,26.148566569736726
4142,BC,51.6283,-121.43,"51.6283,-121.43",2001-05-29,0.001,LAC LA HACHE DINGWALL CREEK,BC,51.53,-121.44,"51.53,-121.44",906.0,1094456,0.9010838222073885,-2.1193533106967144,0.899368163552678,-2.119527843621914,10.945405022829922
4143,BC,51.6397,-121.155,"51.6397,-121.155",2001-06-16,0.009,LAC LA HACHE,BC,51.49,-121.28,"51.49,-121.28",819.0,1094455,0.9012827897421157,-2.11455365525373,0.8986700318518803,-2.116735316818723,18.742926846603137
4144,BC,51.76,-121.3247,"51.76,-121.3247",2001-06-29,0.009,LAC LA HACHE DINGWALL CREEK,BC,51.53,-121.44,"51.53,-121.44",906.0,1094456,0.9033824208322649,-2.1175154789943647,0.899368163552678,-2.119527843621914,26.76685032524635
4145,BC,51.5335,-121.5723,"51.5335,-121.5723",2001-07-03,0.2,LAC LA HACHE DINGWALL CREEK,BC,51.53,-121.44,"51.53,-121.44",906.0,1094456,0.8994292500764978,-2.1218369142223024,0.899368163552678,-2.119527843621914,9.154006256285529
4146,BC,51.9321,-121.7704,"51.9321,-121.7704",2002-06-10,0.009,150 MILE HOUSE,BC,52.07,-121.56,"52.07,-121.56",737.6,1095820,0.9063861324749471,-2.125294411470503,0.9087929415134474,-2.121622238724307,21.024367710708013
4147,BC,52.2498,-122.7175,"52.2498,-122.7175",2002-06-15,0.009,TWAN CREEK,BC,52.2759,-122.3703,"52.2759,-122.3703",914.4,1098318,0.9119310435085332,-2.1418244248161415,0.9123865744433037,-2.135764641653217,23.791541994315622
4148,BC,52.0636,-122.173,"52.0636,-122.173",2002-06-17,0.009,WILLIAMS LAKE ESLER 2,BC,52.06,-122.11,"52.06,-122.11",917.0,109H9M2,0.9086812404413198,-2.1323211070390324,0.908618408588248,-2.131221549610276,4.322771440787628
4149,BC,51.7121,-122.1804,"51.7121,-122.1804",2002-06-15,2.0,LORSTA WILLIAMS LAKE,BC,51.58,-122.21,"51.58,-122.21",926.6,1094719,0.9025464081205596,-2.13245026140368,0.9002408281786751,-2.13296687886227,14.820844214434038
4150,BC,52.0184,-121.8389,"52.0184,-121.8389",2002-06-24,0.009,WILLIAMS LAKE A,BC,52.1059,-122.0315,"52.1059,-122.0315",939.7,1098940,0.9078923516194183,-2.1264899620081192,0.9094195147149133,-2.12985146614746,16.361283945708763
4151,BC,52.0617,-121.985,"52.0617,-121.985",2002-07-06,0.1,WILLIAMS LAKE A,BC,52.1059,-122.0315,"52.1059,-122.0315",939.7,1098940,0.9086480791855319,-2.1290398880452828,0.9094195147149133,-2.12985146614746,5.848760286034494
